Method,Moves,Time
"$w=32$, $d=5$",14.0,0.00416111946105957
"$w=32$, $d=5$",17.0,0.009640932083129883
"$w=32$, $d=5$",17.0,0.004994869232177734
"$w=32$, $d=5$",19.0,0.006306171417236328
"$w=32$, $d=5$",16.0,0.004685163497924805
"$w=32$, $d=5$",20.0,0.005895853042602539
"$w=32$, $d=5$",18.0,0.009785175323486328
"$w=32$, $d=5$",18.0,0.009578943252563477
"$w=32$, $d=5$",18.0,0.007155179977416992
"$w=32$, $d=5$",13.0,0.0066030025482177734
"$w=32$, $d=5$",13.0,0.004698991775512695
"$w=32$, $d=5$",17.0,0.010542154312133789
"$w=32$, $d=5$",14.0,0.005532026290893555
"$w=32$, $d=5$",17.0,0.005084037780761719
"$w=32$, $d=5$",17.0,0.0081939697265625
"$w=32$, $d=5$",15.0,0.004682064056396484
"$w=32$, $d=5$",15.0,0.007297039031982422
"$w=32$, $d=5$",13.0,0.0038030147552490234
"$w=32$, $d=5$",17.0,0.005034923553466797
"$w=32$, $d=5$",18.0,0.005335092544555664
"$w=32$, $d=5$",17.0,0.006335258483886719
"$w=32$, $d=5$",13.0,0.005290985107421875
"$w=32$, $d=5$",16.0,0.004705905914306641
"$w=32$, $d=5$",19.0,0.00568389892578125
"$w=32$, $d=5$",17.0,0.004932880401611328
"$w=32$, $d=5$",14.0,0.005146026611328125
"$w=32$, $d=5$",16.0,0.005987644195556641
"$w=32$, $d=5$",18.0,0.006659984588623047
"$w=32$, $d=5$",14.0,0.005917072296142578
"$w=32$, $d=5$",16.0,0.004658937454223633
"$w=32$, $d=5$",14.0,0.004560708999633789
"$w=32$, $d=5$",16.0,0.004683732986450195
"$w=32$, $d=5$",16.0,0.005423069000244141
"$w=32$, $d=5$",18.0,0.0072040557861328125
"$w=32$, $d=5$",15.0,0.005637168884277344
"$w=32$, $d=5$",13.0,0.004519939422607422
"$w=32$, $d=5$",18.0,0.010241031646728516
"$w=32$, $d=5$",16.0,0.009114265441894531
"$w=32$, $d=5$",14.0,0.004389286041259766
"$w=32$, $d=5$",17.0,0.006154060363769531
"$w=32$, $d=5$",15.0,0.0045969486236572266
"$w=32$, $d=5$",13.0,0.004003047943115234
"$w=32$, $d=5$",16.0,0.006623029708862305
"$w=32$, $d=5$",17.0,0.005064249038696289
"$w=32$, $d=5$",17.0,0.0052032470703125
"$w=32$, $d=5$",21.0,0.007806062698364258
"$w=32$, $d=5$",15.0,0.006361961364746094
"$w=32$, $d=5$",17.0,0.0056149959564208984
"$w=32$, $d=5$",14.0,0.004235029220581055
"$w=32$, $d=5$",17.0,0.009529829025268555
"$w=32$, $d=5$",15.0,0.004437923431396484
"$w=32$, $d=5$",18.0,0.005305051803588867
"$w=32$, $d=5$",18.0,0.005300998687744141
"$w=32$, $d=5$",15.0,0.004369974136352539
"$w=32$, $d=5$",16.0,0.0047168731689453125
"$w=32$, $d=5$",15.0,0.00481414794921875
"$w=32$, $d=5$",14.0,0.004275798797607422
"$w=32$, $d=5$",15.0,0.005485057830810547
"$w=32$, $d=5$",15.0,0.0054531097412109375
"$w=32$, $d=5$",19.0,0.005568027496337891
"$w=32$, $d=5$",17.0,0.00626373291015625
"$w=32$, $d=5$",14.0,0.016659021377563477
"$w=32$, $d=5$",14.0,0.004172801971435547
"$w=32$, $d=5$",16.0,0.005903959274291992
"$w=32$, $d=5$",16.0,0.005982398986816406
"$w=32$, $d=5$",18.0,0.005295991897583008
"$w=32$, $d=5$",17.0,0.0050771236419677734
"$w=32$, $d=5$",14.0,0.005156040191650391
"$w=32$, $d=5$",13.0,0.004803180694580078
"$w=32$, $d=5$",20.0,0.005889892578125
"$w=32$, $d=5$",10.0,0.0041790008544921875
"$w=32$, $d=5$",17.0,0.005470991134643555
"$w=32$, $d=5$",19.0,0.010744094848632812
"$w=32$, $d=5$",17.0,0.0049631595611572266
"$w=32$, $d=5$",16.0,0.00475001335144043
"$w=32$, $d=5$",17.0,0.005234956741333008
"$w=32$, $d=5$",16.0,0.009649991989135742
"$w=32$, $d=5$",17.0,0.005730867385864258
"$w=32$, $d=5$",17.0,0.00510716438293457
"$w=32$, $d=5$",15.0,0.00458979606628418
"$w=32$, $d=5$",17.0,0.006320953369140625
"$w=32$, $d=5$",14.0,0.0041010379791259766
"$w=32$, $d=5$",17.0,0.005480289459228516
"$w=32$, $d=5$",15.0,0.004561901092529297
"$w=32$, $d=5$",19.0,0.005869150161743164
"$w=32$, $d=5$",18.0,0.00543212890625
"$w=32$, $d=5$",20.0,0.005916118621826172
"$w=32$, $d=5$",14.0,0.007835865020751953
"$w=32$, $d=5$",18.0,0.007280111312866211
"$w=32$, $d=5$",16.0,0.004781007766723633
"$w=32$, $d=5$",19.0,0.005641937255859375
"$w=32$, $d=5$",14.0,0.004091978073120117
"$w=32$, $d=5$",16.0,0.004706859588623047
"$w=32$, $d=5$",18.0,0.00673985481262207
"$w=32$, $d=5$",15.0,0.004462003707885742
"$w=32$, $d=5$",15.0,0.005445003509521484
"$w=32$, $d=5$",16.0,0.005792856216430664
"$w=32$, $d=5$",16.0,0.0049211978912353516
"$w=32$, $d=5$",14.0,0.004086017608642578
