method,board,time,moves,beam_width
w32d5,185,0.7344949245452881,16,8
w32d5,185,1.4366230964660645,16,16
w32d5,185,2.9191129207611084,15,32
w32d5,185,5.7380571365356445,15,64
w32d5,185,10.451480150222778,14,128
w32d10,185,0.1807570457458496,17,1
w32d10,185,0.3387091159820556,17,2
w32d10,185,0.7710769176483154,16,4
w32d10,185,1.333561897277832,16,8
w32d10,185,3.1119930744171143,16,16
w32d10,185,4.408826112747192,14,32
w32d10,185,8.47518801689148,14,64
w32d10,185,15.335140943527222,13,128
w64d5,185,0.1486721038818359,15,1
w64d5,185,0.275501012802124,15,2
w64d5,185,0.4839720726013183,15,4
w64d5,185,0.8610858917236328,15,8
w64d5,185,1.9048731327056885,15,16
w64d5,185,3.468568801879883,14,32
w64d5,185,6.480107069015503,14,64
w64d5,185,12.114404916763306,14,128
w64d10,185,0.2080168724060058,15,1
w64d10,185,0.4007418155670166,14,2
w64d10,185,0.8261070251464844,15,4
w64d10,185,1.8893818855285645,15,8
w64d10,185,2.8174800872802734,14,16
w64d10,185,5.788893938064575,14,32
w64d10,185,10.243170022964478,13,64
w32d5,186,0.0788290500640869,14,1
w32d5,186,0.1330440044403076,14,2
w32d5,186,0.2414119243621826,14,4
w32d5,186,0.4963889122009277,14,8
w32d5,186,0.9451251029968262,14,16
w32d5,186,1.8860249519348145,14,32
w32d5,186,3.3717620372772217,14,64
w32d5,186,6.596948862075806,14,128
w32d5,186,12.887823104858398,14,256
w32d10,186,0.1208281517028808,15,1
w32d10,186,0.2237699031829834,15,2
w32d10,186,0.4250290393829345,15,4
w32d10,186,0.8364601135253906,15,8
w32d10,186,1.763664960861206,15,16
w32d10,186,3.4788596630096436,15,32
w32d10,186,6.231825828552246,15,64
w32d10,186,13.976656913757324,15,128
w64d5,186,0.1365208625793457,14,1
w64d5,186,0.1984529495239257,14,2
w64d5,186,0.3755149841308594,14,4
w64d5,186,0.719851016998291,14,8
w64d5,186,1.5669739246368408,14,16
w64d5,186,3.26176381111145,14,32
w64d5,186,5.000910043716431,14,64
w64d5,186,9.212037086486816,14,128
w64d5,186,18.728158235549927,14,256
w64d10,186,0.3390059471130371,15,1
w64d10,186,0.2946598529815674,15,2
w64d10,186,0.8536059856414795,15,4
w64d10,186,1.2907299995422363,15,8
w64d10,186,2.8186960220336914,15,16
w64d10,186,5.352508068084717,15,32
w64d10,186,10.261322975158691,15,64
w32d5,187,0.1839208602905273,18,1
w32d5,187,0.2499070167541504,18,2
w32d5,187,0.4717559814453125,18,4
w32d5,187,0.840519905090332,18,8
w32d5,187,1.4548161029815674,17,16
w32d5,187,2.815721035003662,16,32
w32d5,187,5.625540018081665,16,64
w32d5,187,11.009603023529053,15,128
w32d10,187,0.1865880489349365,17,1
w32d10,187,0.3386650085449219,17,2
w32d10,187,0.7656853199005127,17,4
w32d10,187,1.1069839000701904,15,8
w32d10,187,2.7526350021362305,16,16
w32d10,187,5.5164690017700195,15,32
w32d10,187,8.59262204170227,15,64
w32d10,187,16.23227596282959,15,128
w64d5,187,0.1772360801696777,18,1
w64d5,187,0.2939813137054443,18,2
w64d5,187,0.4871721267700195,16,4
w64d5,187,0.929140329360962,16,8
w64d5,187,1.80389404296875,15,16
w64d5,187,3.7422258853912354,15,32
w64d5,187,7.180630922317505,15,64
w64d5,187,13.415923118591309,15,128
w64d10,187,0.2599358558654785,17,1
w64d10,187,0.4285371303558349,17,2
w64d10,187,0.9087159633636476,17,4
w64d10,187,1.784006118774414,15,8
w64d10,187,3.4054291248321533,15,16
w64d10,187,7.3133838176727295,15,32
w64d10,187,14.340739011764526,15,64
w32d5,188,0.1474397182464599,18,1
w32d5,188,0.3967030048370361,18,2
w32d5,188,0.5192508697509766,20,4
w32d5,188,0.7894480228424072,16,8
w32d5,188,1.4375197887420654,16,16
w32d5,188,2.8146278858184814,16,32
w32d5,188,5.346010208129883,16,64
w32d5,188,13.682323932647703,16,128
w32d10,188,0.2105348110198974,16,1
w32d10,188,0.4003257751464844,16,2
w32d10,188,0.8625211715698242,16,4
w32d10,188,1.7489230632781982,16,8
w32d10,188,3.1695001125335693,16,16
w32d10,188,6.399761199951172,16,32
w32d10,188,10.60812211036682,15,64
w64d5,188,0.209172248840332,16,1
w64d5,188,0.3002510070800781,16,2
w64d5,188,0.5915329456329346,15,4
w64d5,188,1.1159050464630127,15,8
w64d5,188,2.23836898803711,15,16
w64d5,188,4.280744314193726,15,32
w64d5,188,7.116347074508667,15,64
w64d5,188,13.106651306152344,15,128
w64d10,188,0.3095133304595947,16,1
w64d10,188,0.4276611804962158,16,2
w64d10,188,0.7886343002319336,16,4
w64d10,188,1.7959072589874268,16,8
w64d10,188,3.471179962158203,15,16
w64d10,188,7.295344114303589,16,32
w64d10,188,14.831083059310911,16,64
w32d5,189,0.0967371463775634,15,1
w32d5,189,0.1953499317169189,15,2
w32d5,189,0.4120790958404541,15,4
w32d5,189,0.6868510246276855,15,8
w32d5,189,1.5318400859832764,15,16
w32d5,189,2.638082981109619,15,32
w32d5,189,5.4661478996276855,15,64
w32d5,189,10.032677173614502,15,128
w32d10,189,0.1777081489562988,18,1
w32d10,189,0.3465080261230469,18,2
w32d10,189,0.5559859275817871,15,4
w32d10,189,1.0657100677490234,15,8
w32d10,189,2.017854928970337,15,16
w32d10,189,3.9704999923706055,15,32
w32d10,189,8.263197898864746,15,64
w32d10,189,15.542850017547607,15,128
w64d5,189,0.1936039924621582,15,1
w64d5,189,0.3152828216552734,15,2
w64d5,189,0.4901368618011474,15,4
w64d5,189,1.0376129150390625,15,8
w64d5,189,1.7775192260742188,15,16
w64d5,189,3.492738962173462,15,32
w64d5,189,7.308374881744385,15,64
w64d5,189,12.906148195266724,15,128
w64d10,189,0.2546777725219726,15,1
w64d10,189,0.4651169776916504,15,2
w64d10,189,0.844390869140625,15,4
w64d10,189,2.1136908531188965,15,8
w64d10,189,4.247231960296631,15,16
w64d10,189,7.60385012626648,15,32
w64d10,189,15.797066926956177,15,64
w32d5,190,0.0782599449157714,14,1
w32d5,190,0.1243870258331298,14,2
w32d5,190,0.2443981170654297,14,4
w32d5,190,0.460407018661499,13,8
w32d5,190,0.9501538276672364,13,16
w32d5,190,1.9865789413452148,13,32
w32d5,190,3.5470080375671387,13,64
w32d5,190,6.8740620613098145,13,128
w32d5,190,14.510133028030396,13,256
w32d10,190,0.1805751323699951,19,1
w32d10,190,0.3634648323059082,19,2
w32d10,190,0.5214908123016357,14,4
w32d10,190,1.0220088958740234,14,8
w32d10,190,2.1494338512420654,14,16
w32d10,190,4.27677583694458,14,32
w32d10,190,7.5997960567474365,14,64
w32d10,190,16.72145938873291,14,128
w64d5,190,0.142820119857788,13,1
w64d5,190,0.2406139373779297,13,2
w64d5,190,0.3434958457946777,13,4
w64d5,190,0.6010277271270752,13,8
w64d5,190,1.1689190864562988,13,16
w64d5,190,3.010866165161133,13,32
w64d5,190,5.169464111328125,13,64
w64d5,190,9.288663864135742,13,128
w64d5,190,18.816901922225952,13,256
w64d10,190,0.2178390026092529,13,1
w64d10,190,0.3737180233001709,13,2
w64d10,190,0.7131831645965576,13,4
w64d10,190,1.715789794921875,13,8
w64d10,190,3.299689292907715,13,16
w64d10,190,5.8451972007751465,13,32
w64d10,190,9.515177011489868,13,64
w64d10,190,17.26318907737732,13,128
w32d5,191,0.0743570327758789,14,1
w32d5,191,0.1616570949554443,14,2
w32d5,191,0.2755582332611084,14,4
w32d5,191,0.52097487449646,14,8
w32d5,191,1.128795862197876,14,16
w32d5,191,2.105799913406372,14,32
w32d5,191,3.8572280406951904,13,64
w32d5,191,7.273725986480713,13,128
w32d5,191,15.186002016067505,13,256
w32d10,191,0.2076489925384521,15,1
w32d10,191,0.2898590564727783,17,2
w32d10,191,0.6629378795623779,17,4
w32d10,191,1.0744750499725342,17,8
w32d10,191,2.4605889320373535,15,16
w32d10,191,4.853610038757324,15,32
w32d10,191,7.1445958614349365,14,64
w32d10,191,14.968894004821776,13,128
w64d5,191,0.1028861999511718,16,1
w64d5,191,0.2187628746032714,15,2
w64d5,191,0.435539960861206,15,4
w64d5,191,0.7672739028930664,14,8
w64d5,191,1.452625036239624,13,16
w64d5,191,2.644745349884033,13,32
w64d5,191,6.26506495475769,13,64
w64d5,191,11.48889684677124,13,128
w64d10,191,0.1894991397857666,15,1
w64d10,191,0.3576548099517822,15,2
w64d10,191,0.6975741386413574,15,4
w64d10,191,1.468940019607544,15,8
w64d10,191,2.70327091217041,15,16
w64d10,191,5.259533882141113,13,32
w64d10,191,8.759173154830933,13,64
w64d10,191,17.941958904266357,13,128
w32d5,192,0.0888140201568603,16,1
w32d5,192,0.173785924911499,16,2
w32d5,192,0.3443169593811035,16,4
w32d5,192,0.6911571025848389,15,8
w32d5,192,1.387341022491455,16,16
w32d5,192,2.851206064224243,16,32
w32d5,192,5.561466217041016,16,64
w32d5,192,10.36310076713562,14,128
w32d10,192,0.1901099681854248,17,1
w32d10,192,0.3344321250915527,17,2
w32d10,192,0.7235798835754395,17,4
w32d10,192,1.4939520359039309,17,8
w32d10,192,3.4118950366973877,17,16
w32d10,192,5.681591033935547,15,32
w32d10,192,9.343485116958618,15,64
w32d10,192,19.358630180358887,16,128
w64d5,192,0.1410927772521972,16,1
w64d5,192,0.2824559211730957,16,2
w64d5,192,0.5195300579071045,16,4
w64d5,192,1.0832359790802002,16,8
w64d5,192,2.0917630195617676,15,16
w64d5,192,4.6073198318481445,15,32
w64d5,192,8.189943075180054,15,64
w64d5,192,13.965676069259644,14,128
w64d10,192,0.2697548866271972,15,1
w64d10,192,0.4399330615997314,15,2
w64d10,192,0.9235758781433104,15,4
w64d10,192,1.5380830764770508,13,8
w64d10,192,3.569359064102173,14,16
w64d10,192,7.318698167800903,14,32
w64d10,192,12.081501960754396,14,64
w32d5,193,0.0849051475524902,15,1
w32d5,193,0.160477876663208,15,2
w32d5,193,0.3323869705200195,16,4
w32d5,193,0.684438943862915,16,8
w32d5,193,1.306647777557373,15,16
w32d5,193,2.701868057250977,16,32
w32d5,193,4.87552285194397,16,64
w32d5,193,10.780351877212524,15,128
w32d10,193,0.2831919193267822,15,1
w32d10,193,0.4653627872467041,15,2
w32d10,193,0.6527390480041504,15,4
w32d10,193,1.4366819858551023,15,8
w32d10,193,2.7104480266571045,15,16
w32d10,193,5.064855098724365,15,32
w32d10,193,8.855262041091919,15,64
w32d10,193,18.24578094482422,15,128
w64d5,193,0.1246671676635742,15,1
w64d5,193,0.2050621509552002,15,2
w64d5,193,0.4154102802276611,15,4
w64d5,193,0.8284258842468262,15,8
w64d5,193,1.6696860790252686,15,16
w64d5,193,3.2436909675598145,15,32
w64d5,193,6.029534101486206,15,64
w64d5,193,11.950532913208008,15,128
w64d10,193,0.1935949325561523,15,1
w64d10,193,0.3518538475036621,15,2
w64d10,193,0.7906181812286377,15,4
w64d10,193,1.460740089416504,15,8
w64d10,193,3.0609848499298096,15,16
w64d10,193,5.603507995605469,15,32
w64d10,193,9.98516297340393,15,64
w64d10,193,19.627069234848022,15,128
w32d5,194,0.1032881736755371,18,1
w32d5,194,0.1859221458435058,18,2
w32d5,194,0.3681318759918213,18,4
w32d5,194,0.7678730487823486,18,8
w32d5,194,1.3517041206359863,16,16
w32d5,194,2.757072925567627,17,32
w32d5,194,4.878483057022095,17,64
w32d5,194,9.498922109603882,17,128
w32d5,194,20.842321157455444,17,256
w32d10,194,0.2170190811157226,18,1
w32d10,194,0.3264129161834717,18,2
w32d10,194,0.617006778717041,16,4
w32d10,194,1.3451929092407229,16,8
w32d10,194,3.157721996307373,16,16
w32d10,194,5.886959791183472,17,32
w32d10,194,11.451671600341797,17,64
w64d5,194,0.2398338317871093,19,1
w64d5,194,0.3585820198059082,19,2
w64d5,194,0.61568284034729,17,4
w64d5,194,1.3073172569274902,17,8
w64d5,194,2.31284499168396,16,16
w64d5,194,3.879473924636841,16,32
w64d5,194,7.237608909606934,16,64
w64d5,194,14.59677791595459,16,128
w64d10,194,0.2413330078125,17,1
w64d10,194,0.5696702003479004,17,2
w64d10,194,0.7960219383239746,17,4
w64d10,194,1.8071527481079104,17,8
w64d10,194,3.0346622467041016,16,16
w64d10,194,6.4344868659973145,16,32
w64d10,194,12.69394302368164,16,64
w32d5,195,0.0994548797607421,17,1
w32d5,195,0.2088980674743652,17,2
w32d5,195,0.3887717723846435,17,4
w32d5,195,0.7350289821624756,16,8
w32d5,195,1.8069381713867188,16,16
w32d5,195,2.9273910522460938,16,32
w32d5,195,5.470631837844849,16,64
w32d5,195,10.331929206848145,16,128
w32d10,195,0.1647469997406005,16,1
w32d10,195,0.3430981636047363,16,2
w32d10,195,0.5974199771881104,16,4
w32d10,195,1.391758918762207,16,8
w32d10,195,2.370697021484375,16,16
w32d10,195,4.334423065185547,16,32
w32d10,195,8.53095293045044,16,64
w32d10,195,15.8265118598938,15,128
w64d5,195,0.1064832210540771,15,1
w64d5,195,0.2249410152435302,15,2
w64d5,195,0.5263121128082275,15,4
w64d5,195,1.0529921054840088,17,8
w64d5,195,2.255098819732666,15,16
w64d5,195,4.452147960662842,15,32
w64d5,195,7.628914833068848,15,64
w64d5,195,15.03088903427124,15,128
w64d10,195,0.2718160152435303,16,1
w64d10,195,0.4173510074615478,16,2
w64d10,195,0.8237700462341309,15,4
w64d10,195,1.6984341144561768,15,8
w64d10,195,3.253873348236084,15,16
w64d10,195,5.971168279647827,15,32
w64d10,195,11.743247985839844,15,64
w32d5,196,0.0686910152435302,13,1
w32d5,196,0.1166069507598877,13,2
w32d5,196,0.245229959487915,13,4
w32d5,196,0.4259982109069824,13,8
w32d5,196,0.9178528785705566,13,16
w32d5,196,1.706830978393555,13,32
w32d5,196,3.1412041187286377,13,64
w32d5,196,6.746019124984741,13,128
w32d5,196,11.387171983718872,13,256
w32d10,196,0.1127560138702392,13,1
w32d10,196,0.1998460292816162,13,2
w32d10,196,0.3929052352905273,13,4
w32d10,196,0.7351391315460205,13,8
w32d10,196,1.5789849758148191,13,16
w32d10,196,3.103538990020752,13,32
w32d10,196,5.624165773391724,13,64
w32d10,196,10.803889751434326,13,128
w64d5,196,0.0854859352111816,14,1
w64d5,196,0.173901081085205,14,2
w64d5,196,0.2694118022918701,13,4
w64d5,196,0.6345100402832031,13,8
w64d5,196,1.192579984664917,13,16
w64d5,196,2.301536321640014,13,32
w64d5,196,4.24359917640686,13,64
w64d5,196,8.209439039230347,13,128
w64d5,196,16.006732940673828,13,256
w64d10,196,0.1516060829162597,13,1
w64d10,196,0.2970349788665771,13,2
w64d10,196,0.5394928455352783,13,4
w64d10,196,1.0674128532409668,13,8
w64d10,196,2.0376651287078857,13,16
w64d10,196,4.284003019332886,13,32
w64d10,196,7.288135766983032,13,64
w64d10,196,14.11852502822876,13,128
w32d5,197,0.0848827362060546,15,1
w32d5,197,0.1569142341613769,14,2
w32d5,197,0.2923502922058105,14,4
w32d5,197,0.5262629985809326,14,8
w32d5,197,1.1478278636932373,14,16
w32d5,197,2.307575941085815,14,32
w32d5,197,4.10232400894165,14,64
w32d5,197,7.771967887878418,14,128
w32d5,197,16.79256319999695,14,256
w32d10,197,0.1532812118530273,17,1
w32d10,197,0.2623190879821777,15,2
w32d10,197,0.5301342010498047,15,4
w32d10,197,1.0014750957489014,14,8
w32d10,197,1.9992589950561523,14,16
w32d10,197,4.228973865509033,14,32
w32d10,197,7.776855707168579,14,64
w32d10,197,13.703580856323242,14,128
w64d5,197,0.0928218364715576,14,1
w64d5,197,0.1987702846527099,14,2
w64d5,197,0.3570020198822021,14,4
w64d5,197,0.6832189559936523,14,8
w64d5,197,1.428344964981079,14,16
w64d5,197,2.8456320762634277,14,32
w64d5,197,5.4582579135894775,14,64
w64d5,197,11.191318035125732,14,128
w64d10,197,0.1916122436523437,16,1
w64d10,197,0.3682918548583984,15,2
w64d10,197,0.7025778293609619,15,4
w64d10,197,1.3185291290283203,14,8
w64d10,197,2.6352429389953613,14,16
w64d10,197,5.450252056121826,14,32
w64d10,197,9.947952032089232,14,64
w64d10,197,18.428160905838013,14,128
w32d5,198,0.0992910861968994,18,1
w32d5,198,0.2259609699249267,18,2
w32d5,198,0.431257963180542,18,4
w32d5,198,0.8604278564453125,18,8
w32d5,198,1.7608180046081543,18,16
w32d5,198,3.122955083847046,18,32
w32d5,198,5.971053123474121,18,64
w32d5,198,11.031928777694702,18,128
w32d10,198,0.2132611274719238,19,1
w32d10,198,0.3524682521820068,19,2
w32d10,198,0.7379372119903564,19,4
w32d10,198,1.968922138214111,19,8
w32d10,198,3.0868873596191406,18,16
w32d10,198,7.084065675735474,18,32
w32d10,198,12.575371026992798,18,64
w64d5,198,0.1181380748748779,18,1
w64d5,198,0.2909970283508301,18,2
w64d5,198,0.4674670696258545,18,4
w64d5,198,0.9441249370574952,18,8
w64d5,198,1.9267399311065672,18,16
w64d5,198,3.707024097442627,18,32
w64d5,198,7.103791952133179,18,64
w64d5,198,13.93077564239502,18,128
w64d10,198,0.2622179985046386,18,1
w64d10,198,0.4913699626922607,18,2
w64d10,198,0.9541819095611572,18,4
w64d10,198,1.8694379329681396,18,8
w64d10,198,4.052618026733398,18,16
w64d10,198,7.016802072525024,18,32
w64d10,198,13.28796124458313,18,64
w32d5,199,0.0871191024780273,15,1
w32d5,199,0.1608180999755859,14,2
w32d5,199,0.2958152294158935,15,4
w32d5,199,0.5785751342773438,14,8
w32d5,199,1.176671028137207,14,16
w32d5,199,2.124343156814575,14,32
w32d5,199,3.9420926570892334,14,64
w32d5,199,7.7221879959106445,14,128
w32d5,199,15.367125034332275,14,256
w32d10,199,0.1357839107513427,16,1
w32d10,199,0.2481610774993896,15,2
w32d10,199,0.5689918994903564,15,4
w32d10,199,1.0015389919281006,14,8
w32d10,199,2.0410358905792236,14,16
w32d10,199,4.062701940536499,14,32
w32d10,199,7.742719411849976,14,64
w32d10,199,13.219903945922852,14,128
w64d5,199,0.0937926769256591,15,1
w64d5,199,0.1839330196380615,14,2
w64d5,199,0.3803069591522217,14,4
w64d5,199,0.763347864151001,14,8
w64d5,199,1.389685869216919,14,16
w64d5,199,2.865748882293701,14,32
w64d5,199,5.233753204345703,14,64
w64d5,199,10.040014028549194,14,128
w64d10,199,0.2119863033294677,15,1
w64d10,199,0.4673571586608886,17,2
w64d10,199,0.676720142364502,15,4
w64d10,199,1.3659021854400637,15,8
w64d10,199,2.713979959487915,15,16
w64d10,199,5.258221864700317,14,32
w64d10,199,10.223333835601808,14,64
w32d5,200,0.0994429588317871,16,1
w32d5,200,0.1790552139282226,16,2
w32d5,200,0.3042111396789551,16,4
w32d5,200,0.6128969192504883,16,8
w32d5,200,1.304854154586792,16,16
w32d5,200,2.7408382892608643,16,32
w32d5,200,4.236027956008911,15,64
w32d5,200,8.48562502861023,15,128
w32d5,200,17.740737199783325,15,256
w32d10,200,0.1855499744415283,19,1
w32d10,200,0.4062380790710449,19,2
w32d10,200,0.619844913482666,17,4
w32d10,200,1.4129841327667236,18,8
w32d10,200,2.348733901977539,17,16
w32d10,200,5.0195112228393555,17,32
w32d10,200,10.596730709075928,18,64
w64d5,200,0.1975188255310058,20,1
w64d5,200,0.2960567474365234,20,2
w64d5,200,0.5412280559539795,20,4
w64d5,200,0.9599769115447998,18,8
w64d5,200,2.2309930324554443,18,16
w64d5,200,3.6539909839630127,16,32
w64d5,200,7.036025047302246,18,64
w64d5,200,12.264220952987673,16,128
w64d10,200,0.1887969970703125,16,1
w64d10,200,0.6354899406433105,16,2
w64d10,200,0.7100188732147217,16,4
w64d10,200,1.4245057106018066,16,8
w64d10,200,2.8904287815093994,16,16
w64d10,200,5.42264199256897,16,32
w64d10,200,10.084038972854614,15,64
w32d5,201,0.1445350646972656,18,1
w32d5,201,0.2976739406585693,18,2
w32d5,201,0.4193358421325683,18,4
w32d5,201,0.9284510612487792,18,8
w32d5,201,1.5710618495941162,16,16
w32d5,201,3.724185705184937,16,32
w32d5,201,6.701318264007568,16,64
w32d5,201,14.03123688697815,17,128
w32d10,201,0.2721929550170898,18,1
w32d10,201,0.5081140995025635,18,2
w32d10,201,0.9562599658966064,17,4
w32d10,201,1.6923449039459229,17,8
w32d10,201,2.938606023788452,17,16
w32d10,201,6.622712850570679,17,32
w32d10,201,11.531872987747192,17,64
w64d5,201,0.1565628051757812,17,1
w64d5,201,0.3111410140991211,17,2
w64d5,201,0.5265216827392578,17,4
w64d5,201,1.1299359798431396,17,8
w64d5,201,2.0898549556732178,17,16
w64d5,201,4.003482818603516,17,32
w64d5,201,10.500818014144896,17,64
w64d10,201,0.2733762264251709,16,1
w64d10,201,0.800004243850708,16,2
w64d10,201,1.115839958190918,16,4
w64d10,201,2.0128161907196045,16,8
w64d10,201,3.658557891845703,16,16
w64d10,201,7.516630887985229,16,32
w64d10,201,13.998698234558104,16,64
w32d5,202,0.0976381301879882,15,1
w32d5,202,0.189141035079956,15,2
w32d5,202,0.3371791839599609,15,4
w32d5,202,0.6025018692016602,15,8
w32d5,202,1.261591911315918,15,16
w32d5,202,2.445544958114624,15,32
w32d5,202,4.607423305511475,15,64
w32d5,202,8.243319034576416,15,128
w32d5,202,18.48049783706665,15,256
w32d10,202,0.2139852046966552,16,1
w32d10,202,0.4885358810424804,16,2
w32d10,202,0.6075358390808105,16,4
w32d10,202,1.2604987621307373,16,8
w32d10,202,2.4418280124664307,15,16
w32d10,202,5.1270341873168945,15,32
w32d10,202,9.332261085510254,15,64
w32d10,202,18.784841775894165,16,128
w64d5,202,0.1381587982177734,16,1
w64d5,202,0.2165548801422119,16,2
w64d5,202,0.4319229125976562,16,4
w64d5,202,0.8509728908538818,16,8
w64d5,202,1.721155881881714,16,16
w64d5,202,3.4334230422973633,16,32
w64d5,202,5.872538805007935,15,64
w64d5,202,11.808621168136597,15,128
w64d10,202,0.3106000423431396,16,1
w64d10,202,0.6829309463500977,16,2
w64d10,202,0.8291780948638916,16,4
w64d10,202,1.5754568576812744,16,8
w64d10,202,2.955155849456787,14,16
w64d10,202,5.79469895362854,14,32
w64d10,202,10.3043110370636,14,64
w32d5,203,0.0802271366119384,15,1
w32d5,203,0.1688959598541259,15,2
w32d5,203,0.2867519855499267,14,4
w32d5,203,0.4413747787475586,13,8
w32d5,203,0.8175177574157715,13,16
w32d5,203,1.7236320972442627,13,32
w32d5,203,3.3054490089416504,13,64
w32d5,203,7.146799087524414,13,128
w32d5,203,13.81377100944519,13,256
w32d10,203,0.1386821269989013,14,1
w32d10,203,0.2600040435791015,14,2
w32d10,203,0.4417867660522461,13,4
w32d10,203,0.9812827110290528,13,8
w32d10,203,1.751533031463623,13,16
w32d10,203,3.3393049240112305,13,32
w32d10,203,6.265671014785767,13,64
